Date,Open,High,Low,Close,Adj Close,Volume
9/1/2010,30.925125,35.331451,30.925125,34.482525,29.140285,111091800.00
10/1/2010,34.603802,35.250599,31.127251,32.986801,27.876287,166460000.00
11/1/2010,32.905949,33.471901,30.925125,30.965549,26.168179,128489300.00
12/1/2010,31.814474,37.110149,31.612350,36.665474,30.985046,180799100.00
1/1/2011,36.786751,40.369999,36.520000,38.770000,32.763512,101367100.00
2/1/2011,38.910000,40.509998,37.060001,38.639999,32.653664,66028600.00
3/1/2011,38.680000,44.939999,37.930000,44.689999,37.766350,91333300.00
4/1/2011,44.740002,47.639999,42.500000,45.880001,38.771999,67511200.00
5/1/2011,45.980000,47.900002,44.570000,47.869999,40.453690,60672400.00
6/1/2011,47.619999,47.910000,44.730000,46.040001,38.907215,69544500.00
7/1/2011,46.130001,47.490002,43.230000,44.889999,37.935360,88783700.00
8/1/2011,45.139999,45.200001,38.360001,42.090000,35.569157,124477300.00
9/1/2011,42.169998,45.000000,38.639999,41.900002,35.408600,81870900.00
10/1/2011,41.880001,47.750000,39.619999,46.910000,39.857220,52883400.00
11/1/2011,45.490002,46.990002,43.360001,46.669998,39.653301,54057200.00
12/1/2011,46.490002,47.439999,45.279999,46.290001,39.330444,45159400.00
1/1/2012,46.889999,48.049999,44.180000,46.410000,39.619122,42209900.00
2/1/2012,46.259998,51.060001,45.680000,49.799999,42.513084,51928900.00
3/1/2012,49.830002,52.779999,49.580002,50.830002,43.392365,54259200.00
4/1/2012,50.740002,51.849998,47.959999,51.029999,43.754936,46143600.00
5/1/2012,51.139999,52.060001,46.869999,48.080002,41.225510,48396200.00
6/1/2012,47.240002,49.590000,46.380001,48.110001,41.251232,49118200.00
7/1/2012,47.889999,48.599998,44.490002,48.340000,41.639168,45453300.00
8/1/2012,48.490002,48.570000,45.610001,47.660000,41.053421,43150100.00
9/1/2012,47.580002,51.919998,47.110001,50.549999,43.542816,31891200.00
10/1/2012,50.849998,51.849998,49.490002,51.680000,44.752731,32926200.00
11/1/2012,51.779999,54.860001,51.000000,54.450001,47.151424,40353200.00
12/1/2012,54.630001,55.770000,53.779999,55.680000,48.216549,30483100.00
1/1/2013,56.139999,59.480000,55.630001,58.389999,50.804565,37837100.00
2/1/2013,58.900002,62.509998,58.500000,62.209999,54.128307,30510600.00
3/1/2013,61.939999,64.099998,61.240002,64.029999,55.711876,28814600.00
4/1/2013,63.970001,64.720001,53.279999,57.200001,49.978310,41969600.00
5/1/2013,57.000000,59.070000,56.009998,57.959999,50.642353,53552200.00
6/1/2013,58.119999,58.580002,54.639999,57.730000,50.441402,44729400.00
7/1/2013,57.810001,60.689999,53.619999,54.830002,48.129490,47424900.00
8/1/2013,55.070000,57.959999,54.919998,56.009998,49.165272,36989200.00
9/1/2013,56.380001,60.770000,55.799999,59.380001,52.123436,42340400.00
10/1/2013,59.419998,66.389999,58.930000,62.520000,55.177876,47186400.00
11/1/2013,62.680000,66.290001,61.990002,65.879997,58.143295,23521200.00
12/1/2013,65.750000,67.669998,64.209999,67.500000,59.573055,25180400.00
1/1/2014,67.370003,67.690002,62.680000,63.799999,56.575687,33655800.00
2/1/2014,63.900002,66.339996,62.500000,66.199997,58.703938,18915600.00
3/1/2014,65.800003,67.500000,62.470001,64.290001,57.010204,22849300.00
4/1/2014,64.400002,65.599998,62.070000,63.580002,56.646343,34311100.00
5/1/2014,60.180000,68.330002,59.919998,67.419998,60.067581,57953600.00
6/1/2014,67.379997,67.970001,66.050003,66.570000,59.310287,27983000.00
7/1/2014,66.900002,67.559998,63.590000,63.680000,56.996433,28920200.00
8/1/2014,63.799999,64.349998,59.029999,59.400002,53.165649,44203100.00
9/1/2014,59.310001,63.450001,58.610001,63.279999,56.638416,53195200.00
10/1/2014,63.380001,65.150002,57.790001,64.500000,58.052773,47090400.00
11/1/2014,64.510002,66.989998,62.610001,65.720001,59.150829,39006000.00
12/1/2014,65.589996,67.980003,61.630001,67.080002,60.374893,31161900.00
1/1/2015,67.540001,67.730003,62.320000,62.410000,56.473969,32868900.00
2/1/2015,62.740002,70.260002,61.889999,67.940002,61.477989,47118200.00
3/1/2015,68.000000,69.160004,64.180000,66.669998,60.328773,29877600.00
4/1/2015,66.660004,67.459999,59.320000,59.750000,54.349831,37765000.00
5/1/2015,60.119999,61.000000,58.200001,59.000000,53.667618,25045000.00
6/1/2015,59.090000,59.990002,56.830002,57.340000,52.157639,26586200.00
7/1/2015,57.869999,60.360001,56.400002,60.160000,55.042736,21015600.00
8/1/2015,60.080002,67.169998,59.169998,64.290001,58.821434,47626900.00
9/1/2015,63.599998,70.260002,63.500000,68.379997,62.563515,76305300.00
10/1/2015,68.349998,70.980003,66.730003,69.970001,64.334885,28773800.00
11/1/2015,70.050003,72.970001,63.950001,71.779999,65.999107,32322100.00
12/1/2015,72.099998,72.440002,67.550003,68.449997,62.937302,20362700.00
1/1/2016,67.669998,67.669998,59.130001,66.769997,61.757599,20887800.00
2/1/2016,66.580002,75.809998,59.779999,73.489998,67.973137,33880200.00
3/1/2016,70.940002,75.830002,69.309998,75.699997,70.017227,50503000.00
4/1/2016,75.300003,76.830002,74.220001,75.190002,69.948204,22325800.00
5/1/2016,75.470001,76.029999,66.510002,69.269997,64.440887,37901100.00
6/1/2016,69.010002,69.449997,62.759998,65.970001,61.370956,54929400.00
7/1/2016,65.860001,69.730003,64.050003,69.379997,64.938026,19780000.00
8/1/2016,69.400002,77.860001,68.360001,76.989998,72.060806,30774000.00
9/1/2016,76.959999,78.989998,75.040001,76.279999,71.396255,28446800.00
10/1/2016,75.980003,76.389999,72.050003,72.580002,68.295715,17679200.00
11/1/2016,72.900002,82.199997,71.239998,80.250000,75.512978,24978200.00
12/1/2016,80.250000,87.550003,78.699997,82.889999,77.997124,18230200.00
1/1/2017,83.389999,85.440002,79.900002,80.709999,76.380432,17636500.00
2/1/2017,81.160004,83.750000,76.919998,78.970001,74.733772,39808400.00
3/1/2017,79.769997,87.000000,78.750000,86.220001,81.594856,31948800.00
4/1/2017,86.220001,86.389999,82.290001,85.970001,81.826698,14981500.00
5/1/2017,86.269997,87.690002,79.629997,83.570000,79.542374,26074100.00
6/1/2017,83.949997,89.150002,83.489998,86.739998,82.559586,24547100.00
7/1/2017,86.989998,92.669998,85.589996,90.680000,86.783386,13505500.00
8/1/2017,91.050003,93.750000,85.150002,88.120003,84.333382,26232100.00
9/1/2017,88.339996,88.389999,82.860001,84.870003,81.223038,17679900.00
10/1/2017,84.739998,91.790001,84.559998,90.540001,87.125710,16706000.00
11/1/2017,91.139999,94.959999,89.820000,94.110001,90.561081,17194500.00
12/1/2017,94.000000,95.300003,89.919998,90.339996,86.933250,22021300.00
1/1/2018,90.839996,100.800003,89.180000,99.459999,96.242073,20661500.00
2/1/2018,99.489998,107.779999,96.940002,106.150002,102.715622,34422800.00
3/1/2018,107.169998,110.290001,103.919998,105.300003,101.893127,23657400.00
4/1/2018,105.010002,111.910004,103.180000,109.830002,106.784981,19870200.00
5/1/2018,109.830002,111.519997,105.059998,107.339996,104.364006,33375200.00
6/1/2018,108.019997,118.370003,107.730003,116.370003,113.143654,22184700.00
7/1/2018,115.870003,125.309998,114.949997,121.300003,118.479156,20242000.00
8/1/2018,121.199997,129.199997,116.000000,128.360001,125.374992,21682700.00
9/1/2018,127.570000,130.339996,123.919998,130.139999,127.113579,17252500.00
10/1/2018,131.000000,131.479996,115.620003,122.559998,120.205978,20033600.00
11/1/2018,122.800003,133.089996,121.169998,131.250000,128.729080,20767000.00
12/1/2018,133.179993,133.970001,108.250000,115.040001,112.830421,21231400.00
1/1/2019,113.900002,120.070000,110.610001,116.910004,115.168510,21955900.00
2/1/2019,117.410004,144.309998,116.860001,143.119995,140.988068,24872300.00
3/1/2019,143.740005,144.940002,135.970001,140.419998,138.328293,18128300.00
4/1/2019,141.509995,147.589996,139.490005,144.910004,143.330811,15423300.00
5/1/2019,144.960007,153.589996,139.210007,149.949997,148.315857,24391600.00
6/1/2019,150.029999,169.300003,149.910004,166.729996,164.913010,23048000.00
7/1/2019,168.009995,173.440002,164.460007,165.960007,164.733505,15965200.00
8/1/2019,165.990005,182.279999,160.809998,180.910004,179.573013,20156200.00
9/1/2019,180.009995,180.660004,163.100006,170.410004,169.150604,26030200.00
10/1/2019,170.429993,176.949997,157.720001,166.320007,165.662048,27758700.00
11/1/2019,167.039993,168.490005,154.020004,167.300003,166.638168,24022300.00
12/1/2019,166.789993,167.100006,158.770004,161.139999,160.502533,29575900.00
1/1/2020,162.169998,180.300003,159.369995,177.000000,177.000000,20556700.00
2/1/2020,177.660004,187.490005,159.759995,165.679993,165.679993,20514900.00
3/1/2020,166.809998,182.429993,162.029999,165.690002,165.690002,9030100.00
